stream,n,display,arabic,count,firstSurah,firstVerse
surface,4,لى ءاية قال ءايتك,لى ءاية قال ءايتك,2,3,41
surface,4,ليبلوكم أيكم أحسن عملا,ليبلوكم أيكم أحسن عملا,2,11,7
surface,4,ليبلوكم فى ما ءاتىكم,ليبلوكم فى ما ءاتىكم,2,5,48
surface,4,ليجزيهم الله أحسن ما,ليجزيهم الله أحسن ما,2,9,121
surface,4,ليجمعنكم إلى يوم القيمة,ليجمعنكم إلى يوم القيمة,2,4,87
surface,4,ليخرجكم من الظلمت إلى,ليخرجكم من الظلمت إلى,2,33,43
surface,4,ليس على الأعمى حرج,ليس على الأعمى حرج,2,24,61
surface,4,ليس لك عليهم سلطن,ليس لك عليهم سلطن,2,15,42
surface,4,ليس لكم به علم,ليس لكم به علم,2,3,66
surface,4,ليس لها من دون,ليس لها من دون,2,6,70
surface,4,ليس لى به علم,ليس لى به علم,2,11,47
surface,4,ليضل عن سبيل الله,ليضل عن سبيل الله,2,22,9
surface,4,ليغفر لهم ولا ليهديهم,ليغفر لهم ولا ليهديهم,2,4,137
surface,4,ليقضى الله أمرا كان,ليقضى الله أمرا كان,2,8,42
surface,4,ليقولن الذين كفروا إن,ليقولن الذين كفروا إن,2,11,7
surface,4,ليقولن الله فأنى يؤفكون,ليقولن الله فأنى يؤفكون,2,29,61
surface,4,ليقولن الله قل الحمد,ليقولن الله قل الحمد,2,29,63
surface,4,ليكفروا بما ءاتينهم فتمتعوا,ليكفروا بما ءاتينهم فتمتعوا,2,16,55
surface,4,ليوم لا ريب فيه,ليوم لا ريب فيه,2,3,9
surface,4,مؤمن فأولئك يدخلون الجنة,مؤمن فأولئك يدخلون الجنة,2,4,124
surface,4,ما ءاتىهم الله من,ما ءاتىهم الله من,2,4,37
surface,4,ما ءاتينكم بقوة واذكروا,ما ءاتينكم بقوة واذكروا,2,2,63
surface,4,ماء فأخرج به من,ماء فأخرج به من,2,2,22
surface,4,ماء فتيمموا صعيدا طيبا,ماء فتيمموا صعيدا طيبا,2,4,43
surface,4,ما أتىهم من نذير,ما أتىهم من نذير,2,28,46
surface,4,ما أسلكم عليه من,ما أسلكم عليه من,2,25,57
surface,4,ما أصاب من مصيبة,ما أصاب من مصيبة,2,57,22
surface,4,ما أنزل إليكم من,ما أنزل إليكم من,2,7,3
surface,4,ما أنزل الله بها,ما أنزل الله بها,2,12,40
surface,4,ما أنزل الله على,ما أنزل الله على,2,6,91
surface,4,ما أنزل الله قالوا,ما أنزل الله قالوا,2,2,170
surface,4,ما أنزل الله وإلى,ما أنزل الله وإلى,2,4,61
surface,4,مائتين وإن يكن منكم,مائتين وإن يكن منكم,2,8,65
surface,4,ما تبدون وما تكتمون,ما تبدون وما تكتمون,2,5,99
surface,4,ما تبين لهم الهدى,ما تبين لهم الهدى,2,47,25
surface,4,ما تدعون من دون,ما تدعون من دون,2,39,38
surface,4,ما تسبق من أمة,ما تسبق من أمة,2,15,5
surface,4,ما تسرون وما تعلنون,ما تسرون وما تعلنون,2,16,19
surface,4,ما تكن صدورهم وما,ما تكن صدورهم وما,2,27,74
surface,4,ما جاءك من العلم,ما جاءك من العلم,2,2,145
surface,4,ما دامت السموت والأرض,ما دامت السموت والأرض,2,11,107
surface,4,ما دون ذلك لمن,ما دون ذلك لمن,2,4,48
surface,4,ماذا أراد الله بهذا,ماذا أراد الله بهذا,2,2,26
surface,4,ماذا أنزل ربكم قالوا,ماذا أنزل ربكم قالوا,2,16,24
surface,4,ماذا خلقوا من الأرض,ماذا خلقوا من الأرض,2,35,40
surface,4,ما رزقنكم وما ظلمونا,ما رزقنكم وما ظلمونا,2,2,57
surface,4,ما رزقهم من بهيمة,ما رزقهم من بهيمة,2,22,28
surface,4,ما سبقكم بها من,ما سبقكم بها من,2,7,80
surface,4,ما سمعنا بهذا فى,ما سمعنا بهذا فى,2,23,24
surface,4,ما ظهر منها وما,ما ظهر منها وما,2,6,151
surface,4,ما عملوا وحاق بهم,ما عملوا وحاق بهم,2,16,34
surface,4,ما فعلوه فذرهم وما,ما فعلوه فذرهم وما,2,6,112
surface,4,ما فى صدورهم من,ما فى صدورهم من,2,7,43
surface,4,ما فيه لعلكم تتقون,ما فيه لعلكم تتقون,2,2,63
surface,4,ما كسبتم ولا تسلون,ما كسبتم ولا تسلون,2,2,134
surface,4,ما كسبت ولكم ما,ما كسبت ولكم ما,2,2,134
surface,4,ما كنتم فولوا وجوهكم,ما كنتم فولوا وجوهكم,2,2,144
surface,4,مال اليتيم إلا بالتى,مال اليتيم إلا بالتى,2,6,152
surface,4,ما لكم كيف تحكمون,ما لكم كيف تحكمون,2,37,154
surface,4,ما لك من الله,ما لك من الله,2,2,120
surface,4,ما لم تكونوا تعلمون,ما لم تكونوا تعلمون,2,2,151
surface,4,ما لهم به من,ما لهم به من,2,4,157
surface,4,ما لهم من محيص,ما لهم من محيص,2,41,48
surface,4,ما ليس فى قلوبهم,ما ليس فى قلوبهم,2,3,167
surface,4,ما ليس لى به,ما ليس لى به,2,11,47
surface,4,ما متعنا به أزوجا,ما متعنا به أزوجا,2,15,88
surface,4,ما ملكت أيمنكم من,ما ملكت أيمنكم من,2,4,25
surface,4,ما ملكت أيمنهم فإنهم,ما ملكت أيمنهم فإنهم,2,23,6
surface,4,ما هذا إلا بشر,ما هذا إلا بشر,2,23,24
surface,4,ما وجدنا عليه ءاباءنا,ما وجدنا عليه ءاباءنا,2,5,104
surface,4,ما وعدنا الله ورسوله,ما وعدنا الله ورسوله,2,33,12
surface,4,ما يشاء إن الله,ما يشاء إن الله,2,24,45
surface,4,ما يشاءون عند ربهم,ما يشاءون عند ربهم,2,39,34
surface,4,ما يقولون وسبح بحمد,ما يقولون وسبح بحمد,2,20,130
surface,4,ما يكون لى أن,ما يكون لى أن,2,5,116
surface,4,ما يلج فى الأرض,ما يلج فى الأرض,2,34,2
surface,4,مبصرا إن فى ذلك,مبصرا إن فى ذلك,2,10,67
surface,4,متع الحيوة الدنيا ثم,متع الحيوة الدنيا ثم,2,10,23
surface,4,متعنا به أزوجا منهم,متعنا به أزوجا منهم,2,15,88
surface,4,متكين فيها على الأرائك,متكين فيها على الأرائك,2,18,31
surface,4,مثقال حبة من خردل,مثقال حبة من خردل,2,21,47
surface,4,مثقال ذرة فى السموت,مثقال ذرة فى السموت,2,34,3
surface,4,مثل الجنة التى وعد,مثل الجنة التى وعد,2,13,35
surface,4,مثل الحيوة الدنيا كماء,مثل الحيوة الدنيا كماء,2,10,24
surface,4,مثل القوم الذين كذبوا,مثل القوم الذين كذبوا,2,7,176
surface,4,مثلكم يوحى إلى أنما,مثلكم يوحى إلى أنما,2,18,110
surface,4,مخلصين له الدين فلما,مخلصين له الدين فلما,2,29,65
surface,4,مدبرا ولم يعقب يموسى,مدبرا ولم يعقب يموسى,2,27,10
surface,4,مددنها وألقينا فيها روسى,مددنها وألقينا فيها روسى,2,15,19
surface,4,مدين أخاهم شعيبا قال,مدين أخاهم شعيبا قال,2,7,85
surface,4,مرجعكم جميعا فينبئكم بما,مرجعكم جميعا فينبئكم بما,2,5,48
surface,4,مرجعكم فأنبئكم بما كنتم,مرجعكم فأنبئكم بما كنتم,2,29,8
surface,4,مرجعكم فينبئكم بما كنتم,مرجعكم فينبئكم بما كنتم,2,6,164
surface,4,مرد له من الله,مرد له من الله,2,30,43
surface,4,مرضى أو على سفر,مرضى أو على سفر,2,4,43
surface,4,مريضا أو على سفر,مريضا أو على سفر,2,2,184
surface,4,مريم البينت وأيدنه بروح,مريم البينت وأيدنه بروح,2,2,87
surface,4,مستقر ومتع إلى حين,مستقر ومتع إلى حين,2,2,36
surface,4,مستكبرا كأن لم يسمعها,مستكبرا كأن لم يسمعها,2,31,7
surface,4,مسكنهم إن فى ذلك,مسكنهم إن فى ذلك,2,20,128
surface,4,مسمى فإذا جاء أجلهم,مسمى فإذا جاء أجلهم,2,16,61
surface,4,مصيبة بما قدمت أيديهم,مصيبة بما قدمت أيديهم,2,4,62
surface,4,مطرا فساء مطر المنذرين,مطرا فساء مطر المنذرين,2,26,173
surface,4,مغفرة من ربكم وجنة,مغفرة من ربكم وجنة,2,3,133
surface,4,مكر الذين من قبلهم,مكر الذين من قبلهم,2,13,42
surface,4,مكنا ليوسف فى الأرض,مكنا ليوسف فى الأرض,2,12,21
surface,4,ملك السموت والأرض وإلى,ملك السموت والأرض وإلى,2,24,42
surface,4,ملك السموت والأرض والله,ملك السموت والأرض والله,2,3,189
surface,4,ملك السموت والأرض يحى,ملك السموت والأرض يحى,2,9,116
surface,4,ملكت أيمنهم فإنهم غير,ملكت أيمنهم فإنهم غير,2,23,6
surface,4,مما ذكر اسم الله,مما ذكر اسم الله,2,6,118
surface,4,مما رزقكم الله حللا,مما رزقكم الله حللا,2,5,88
surface,4,ممن ذكر بايت ربه,ممن ذكر بايت ربه,2,18,57
surface,4,من ءابائهم وأزوجهم وذريتهم,من ءابائهم وأزوجهم وذريتهم,2,13,23
surface,4,من ءامن وعمل صلحا,من ءامن وعمل صلحا,2,18,88
surface,4,من ءاية من ءايت,من ءاية من ءايت,2,6,4
surface,4,من ءايت ربهم إلا,من ءايت ربهم إلا,2,6,4
surface,4,من أحد من العلمين,من أحد من العلمين,2,7,80
surface,4,من أذن له الرحمن,من أذن له الرحمن,2,20,109
surface,4,من أمة أجلها وما,من أمة أجلها وما,2,15,5
surface,4,من أمره على من,من أمره على من,2,16,2
surface,4,من أنباء الغيب نوحيه,من أنباء الغيب نوحيه,2,3,44
surface,4,من أنثى ولا تضع,من أنثى ولا تضع,2,35,11
surface,4,من أنصارى إلى الله,من أنصارى إلى الله,2,3,52
surface,4,من أهل الكتب لو,من أهل الكتب لو,2,2,109
surface,4,من أهل الكتب من,من أهل الكتب من,2,33,26
surface,4,من أهل الكتب والمشركين,من أهل الكتب والمشركين,2,98,1
surface,4,من أوتى كتبه بيمينه,من أوتى كتبه بيمينه,2,69,19
surface,4,من إله إلا الله,من إله إلا الله,2,3,62
surface,4,من إله غيره قد,من إله غيره قد,2,7,73
surface,4,منا إلا أن ءامنا,منا إلا أن ءامنا,2,5,59
surface,4,من اتخذ إلهه هوىه,من اتخذ إلهه هوىه,2,25,43
surface,4,من استطعتم من دون,من استطعتم من دون,2,10,38
surface,4,من الأرض أم لهم,من الأرض أم لهم,2,35,40
surface,4,من الثمرت رزقا لكم,من الثمرت رزقا لكم,2,2,22
surface,4,من الجنة والناس أجمعين,من الجنة والناس أجمعين,2,11,119
surface,4,من الجن والإنس إنهم,من الجن والإنس إنهم,2,41,25
surface,4,من الرجال والنساء والولدن,من الرجال والنساء والولدن,2,4,75
surface,4,من السماء فاختلط به,من السماء فاختلط به,2,10,24
surface,4,من السماء ماء بقدر,من السماء ماء بقدر,2,23,18
surface,4,من السماء ماء فأحيا,من السماء ماء فأحيا,2,16,65
surface,4,من السماء ماء فأخرج,من السماء ماء فأخرج,2,2,22
surface,4,من السماء ماء فأنبتنا,من السماء ماء فأنبتنا,2,27,60
surface,4,من السماء وما يعرج,من السماء وما يعرج,2,34,2
surface,4,من الشيطن نزغ فاستعذ,من الشيطن نزغ فاستعذ,2,7,200
surface,4,من الصلحت وهو مؤمن,من الصلحت وهو مؤمن,2,20,112
surface,4,من الطيبت وفضلنهم على,من الطيبت وفضلنهم على,2,17,70
surface,4,من الطين كهية الطير,من الطين كهية الطير,2,3,49
surface,4,من العلم ما لك,من العلم ما لك,2,2,120
surface,4,من الغائط أو لمستم,من الغائط أو لمستم,2,4,43
surface,4,من القرون يمشون فى,من القرون يمشون فى,2,20,128
surface,4,من الله إن الله,من الله إن الله,2,4,11
surface,4,من الله ذلك بأنهم,من الله ذلك بأنهم,2,2,61
surface,4,من الله شيا أولئك,من الله شيا أولئك,2,5,41
surface,4,من الله شيا إن,من الله شيا إن,2,5,17
surface,4,من الله شيا وأولئك,من الله شيا وأولئك,2,3,10
surface,4,من الله من عاصم,من الله من عاصم,2,10,27
surface,4,من الله من واق,من الله من واق,2,13,34
surface,4,من الله من ولى,من الله من ولى,2,2,120
surface,4,من الله والله عليم,من الله والله عليم,2,4,12
surface,4,من الله ورسوله إلى,من الله ورسوله إلى,2,9,1
surface,4,من الله ومأوىه جهنم,من الله ومأوىه جهنم,2,3,162
surface,4,من الميت ويخرج الميت,من الميت ويخرج الميت,2,10,31
surface,4,من النساء إلا ما,من النساء إلا ما,2,4,22
